duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,orig_p,resp_p,proto,service,conn_state,label,detailed_label
0.028590869048692985,146.96683676768592,0.0,2,0,14180,53,udp,ssh,S0,Malicious,Mirai
0.0015530112761110934,1323.7958821208167,72.64193283830899,36,3,28244,23,icmp,ssh,SH,Malicious,DDoS
0.08745091302873459,1158.82912484419,5142.836728125446,21,26,40407,443,tcp,ssl,SH,Benign,None
0.0008070195417203537,1313.8430116561638,46.367187717215394,69,4,49087,80,udp,ssh,S0,Malicious,DDoS
21.542678521061656,201.85540219718513,190.4055824548866,4,2,23124,8080,icmp,ssl,REJ,Malicious,PartOfAHorizontalPortScan
6.288165134982314,100.12213607554412,587.3094854618377,3,1,13967,2323,udp,ssh,REJ,Malicious,PartOfAHorizontalPortScan
0.033136962833596406,135.84081258736003,0.0,1,0,46087,80,icmp,http,S0,Malicious,Mirai
1.9467081024506607,105.02291631138581,215.07193605503045,3,2,36035,443,icmp,http,REJ,Malicious,C&C
5.572148979506669,414.81464995586924,323.5862142253975,1,5,22131,22,icmp,ssh,RSTR,Benign,None
0.012679840434953632,1088.1180715990836,48.133695039368604,23,0,10570,22,udp,ssh,REJ,Malicious,DDoS
0.03961580515374003,169.22186914464166,0.0,2,0,49405,2323,tcp,-,S0,Malicious,Mirai
0.009153914964799358,1032.691598749426,69.17287968605754,13,0,28961,22,icmp,-,RSTO,Malicious,DDoS
0.005844811876221739,1282.9098440018336,40.004294877132885,97,0,3223,22,udp,dns,S0,Malicious,DDoS
2.133013977806911,169.72579127717358,87.65408987459423,2,1,30296,8080,icmp,dns,SF,Malicious,C&C
0.005677082797057393,1287.122619809711,47.80535902655236,22,2,40337,443,tcp,dhcp,RSTO,Malicious,DDoS
23.230760227992736,117.23403508741947,439.3766967583427,3,3,7542,23,udp,ssh,S0,Malicious,PartOfAHorizontalPortScan
2.684080939305634,172.21136536158792,322.3958149172518,3,3,57622,8080,udp,ssh,RSTR,Malicious,C&C
5.65345827626473,9.850787531425143,208.77025139233368,7,2,59531,22,udp,dhcp,REJ,Malicious,C&C
2.126293473411878,244.01269153870126,345.1404378792227,3,5,1213,80,tcp,-,REJ,Malicious,PartOfAHorizontalPortScan
4.228441017302021,59.819952282663536,1151.7641179373852,14,29,46207,22,tcp,http,SF,Benign,None
0.5624804768497095,5453.9654151694085,956.5329418407864,2,12,51724,8080,udp,dhcp,REJ,Benign,None
0.004252498946801576,1382.8146799309825,52.91852601834514,87,2,20947,2323,icmp,http,SH,Malicious,DDoS
8.630788586263794,1848.2213944099485,2654.6329787960753,2,4,55200,23,udp,http,SF,Benign,None
10.423411760822123,105.63579950001069,178.53214164518454,3,3,23459,80,udp,dns,S0,Malicious,C&C
6.3064845642023295,75.48588109863377,182.16281188383635,3,2,45883,23,icmp,dns,S0,Malicious,PartOfAHorizontalPortScan
1.0584980774936643,53.93857837426773,258.63010132137344,5,2,49340,23,icmp,ssh,SH,Malicious,PartOfAHorizontalPortScan
0.06040927827031051,57.813641489994986,1529.989907948581,6,2,2109,23,udp,dns,RSTO,Malicious,PartOfAHorizontalPortScan
5.052323455848105,353.3271834647111,176.5930269434042,6,1,27594,443,icmp,dhcp,SH,Malicious,PartOfAHorizontalPortScan
0.046540652574952615,147.95586458097165,0.0,1,0,20964,22,icmp,-,S0,Malicious,Mirai
0.2694558371223968,159.5517763910601,0.0,3,0,46726,8080,udp,dns,S0,Malicious,Mirai
0.0010853106104225826,1108.2738357822714,31.23320933100381,25,4,9065,23,icmp,dhcp,S0,Malicious,DDoS
1.6012162181518648,493.2160572436112,984.2617935694727,4,150,7054,23,icmp,-,SH,Benign,None
3.442244583993989,904.0266898679096,373.7829245623591,2,2,13589,22,tcp,dns,SF,Malicious,PartOfAHorizontalPortScan
3.3134631323490913,88.20260433309134,182.2810011677929,2,2,63259,8080,tcp,dhcp,RSTR,Malicious,C&C
0.2756451597120706,162.27406494744108,0.0,1,0,28625,53,udp,http,S0,Malicious,Mirai
0.14909877506185287,155.3395156625512,0.0,2,0,21290,22,tcp,ssh,S0,Malicious,Mirai
0.11203609694696347,183.57147928697515,0.0,3,0,51702,23,tcp,ssl,S0,Malicious,Mirai
0.419489942315704,4049.677422394132,6767.956828724247,2,18,30176,443,tcp,dns,SF,Benign,None
0.0010316674659968678,1172.2430092996308,55.45681638190336,59,2,50175,23,tcp,dhcp,RSTO,Malicious,DDoS
0.04999650690474562,150.4616511140481,0.0,2,0,64661,80,tcp,dhcp,S0,Malicious,Mirai
0.16628489258116233,127.88133550840088,0.0,3,0,20451,22,udp,dns,S0,Malicious,Mirai
0.9608711698022355,46.766967556577185,75.50502018579269,2,1,61807,22,icmp,dns,REJ,Malicious,PartOfAHorizontalPortScan
1.213451896535633,75.10272086095188,171.99377762817068,5,4,4564,80,tcp,-,RSTR,Malicious,PartOfAHorizontalPortScan
1.175944543253777,429.09979867452637,116.49535484616759,3,1,31468,22,udp,-,SF,Malicious,C&C
6.756157641122387,441.79457894657355,69.28487622736827,3,2,61721,80,icmp,ssl,S0,Malicious,PartOfAHorizontalPortScan
3.456342594704324,873.9742652753413,2805.058183057776,14,57,43544,80,icmp,http,REJ,Benign,None
1.1502351650499794,1386.2529833024919,6644.633691930862,4,12,31712,53,tcp,dns,S0,Benign,None
1.7648451338932951,910.4389258983986,9041.562799571722,7,7,29696,53,udp,dns,S0,Benign,None
0.007063414754600212,1229.9794874163165,33.443606398299174,80,1,32540,2323,udp,dns,SF,Malicious,DDoS
2.261101876769615,163.20839567145163,835.7498790386732,4,3,39716,2323,tcp,-,SF,Malicious,C&C
1.4427072421543392,70.16806571662022,65.95615356710275,10,4,7097,8080,tcp,-,SH,Malicious,PartOfAHorizontalPortScan
12.189756319007225,246.46622911560544,365.6630266870958,2,1,43318,2323,tcp,ssh,SH,Malicious,PartOfAHorizontalPortScan
0.06359042255955127,1192.0150846512204,43.883948537954154,67,4,14827,23,icmp,dhcp,RSTO,Malicious,DDoS
4.1178614970819325,472.5603345758849,1676.3787021453259,14,34,58801,23,icmp,-,RSTR,Benign,None
0.009347910394045752,1200.7763016787421,37.656558704080076,76,4,14496,53,icmp,ssh,RSTO,Malicious,DDoS
0.013053182631158849,1279.2667840213774,46.86213263276251,99,4,10987,22,tcp,http,RSTR,Malicious,DDoS
0.042174658091690215,144.31624235690444,0.0,4,0,49354,22,icmp,dhcp,S0,Malicious,Mirai
0.006502075155462685,1356.7791509795663,36.16006867284765,10,4,20698,8080,tcp,http,SF,Malicious,DDoS
0.5782436141565243,1372.6496538502495,37091.7024551846,8,6,13226,2323,udp,dhcp,S0,Benign,None
2.2239433047982016,1240.188512838334,2396.50812267342,7,19,54944,80,icmp,ssh,REJ,Benign,None
0.014834163419401025,1307.5279095835472,60.32974234914031,41,1,3818,22,tcp,http,S0,Malicious,DDoS
0.2511491178285351,123.80046891250001,0.0,3,0,16608,53,icmp,ssh,S0,Malicious,Mirai
1.071767169692885,740.9641305674576,3110.318450270708,12,5,53333,53,tcp,http,SF,Benign,None
7.261277122472994,1258.2214379473992,69.56758615937106,2,2,30370,23,udp,http,RSTO,Malicious,C&C
1.1538628235731818,902.5376246642825,1885.6658427193406,10,7,11436,80,icmp,ssh,S0,Benign,None
0.06993071843974161,154.5550165441895,0.0,2,0,46518,443,tcp,http,S0,Malicious,Mirai
0.004991349589539807,1147.1947092545602,46.400889064333285,97,3,5999,8080,udp,dns,SF,Malicious,DDoS
0.29060613655821993,8359.540271114945,229.23263193877563,21,23,7797,443,udp,ssl,RSTO,Benign,None
0.08188493877175253,125.1425682787373,0.0,4,0,50374,8080,icmp,ssh,S0,Malicious,Mirai
4.110687174071322,129.67220576538693,72.41119122589231,2,3,24997,8080,tcp,http,REJ,Malicious,C&C
12.72975877813884,426.11410288117776,116.96504876380583,3,1,2260,22,udp,dns,SH,Malicious,C&C
1.061594092292946,342.0364626881546,38.53443476270541,5,2,22727,2323,udp,dhcp,SH,Malicious,C&C
7.364244455452411,57.78661863419133,58.823695116411095,4,4,50539,2323,udp,dns,REJ,Malicious,PartOfAHorizontalPortScan
0.0035819261107219997,146.73598984503886,0.0,1,0,49733,80,icmp,http,S0,Malicious,Mirai
0.07010362329110545,138.63558326573832,0.0,3,0,30861,80,tcp,dns,S0,Malicious,Mirai
5.719205206599723,458.82681384375854,60.83414868296655,2,2,15202,22,tcp,-,SH,Malicious,C&C
7.711594426226188,64.51246601457804,430.93778086110996,3,2,19663,53,icmp,dns,SF,Malicious,C&C
0.3868245796275679,1185.459482051293,30216.366549309572,11,1,22118,80,icmp,ssl,SF,Benign,None
1.669798775390978,66.47460893357444,65.30619109554422,5,2,8063,22,tcp,dhcp,RSTO,Malicious,C&C
0.03448260163590389,267.7676469367943,1452.3441981903973,11,5,36982,22,udp,dhcp,RSTO,Benign,None
4.775282798815093,3438.6366170571596,3533.7778753527427,8,7,57151,443,tcp,http,RSTO,Benign,None
4.017466317985876,3069.8918689953534,1469.4418958053495,16,15,9074,23,udp,dns,RSTO,Benign,None
7.875481924736995,592.7084959465589,98.61566457254972,4,3,31398,2323,udp,-,SF,Malicious,C&C
0.9002867451965572,701.2424933558484,776.1163692130627,2,27,34396,22,tcp,dns,SF,Benign,None
8.051147044543962,593.6417851097486,474.83901283274366,4,4,1417,2323,icmp,ssh,S0,Malicious,PartOfAHorizontalPortScan
0.13407651374070564,141.84837144805942,0.0,4,0,54754,8080,udp,dhcp,S0,Malicious,Mirai
4.873578510962464,559.7174581175146,98.30626051472989,2,2,25761,2323,udp,http,SH,Malicious,PartOfAHorizontalPortScan
0.4563246280746324,61.831181319958034,79.93486125919814,6,3,29111,80,icmp,http,S0,Malicious,C&C
1.9714063662613652,145.64642647774093,182.9744152875133,3,3,63150,53,tcp,ssh,S0,Malicious,PartOfAHorizontalPortScan
0.020935393555660823,1072.9231211170459,51.70061722505818,67,1,4481,22,tcp,http,SF,Malicious,DDoS
1.6353410276724747,43.97977909085537,405.81241944640533,2,2,12362,80,icmp,dhcp,REJ,Malicious,C&C
0.22303706611882446,143.28712031425238,0.0,2,0,23792,8080,udp,http,S0,Malicious,Mirai
7.478767736422929,545.2819851174258,2898.471352250686,9,24,22344,8080,udp,http,RSTO,Benign,None
2.8268742730612386,38.02341431863045,43.90731177572366,3,2,7619,53,tcp,ssh,SF,Malicious,PartOfAHorizontalPortScan
1.9791028620301228,489.8495768434928,2587.446538838566,4,19,56983,8080,tcp,dns,REJ,Benign,None
0.03843329824470053,147.00243932955664,0.0,2,0,57010,80,icmp,dns,S0,Malicious,Mirai
1.3370167306576413,3335.215086228128,3522.1786164375553,6,20,9026,23,icmp,dns,SH,Benign,None
5.1136568659981885,2352.8745669242867,7909.471328288327,39,52,14800,22,tcp,http,RSTO,Benign,None
1.1154636793419541,273.4614807170728,17317.131467600015,5,87,49334,53,udp,dns,RSTO,Benign,None
2.115812417978137,1500.0319602454529,1749.241179829707,2,10,29349,53,icmp,dhcp,S0,Benign,None
4.058205421381035,200.67230640214208,102.43420963614325,3,1,19567,443,tcp,dns,RSTR,Malicious,C&C
0.009632733557258182,144.6239820508517,0.0,4,0,52449,53,udp,dhcp,S0,Malicious,Mirai
0.000418599398826749,1170.8560659052957,59.90083163993689,25,2,45851,53,udp,dhcp,SF,Malicious,DDoS
0.017154309665686967,200.4901855321499,0.0,4,0,39550,80,udp,ssl,S0,Malicious,Mirai
0.056421595486052974,215.04598580260878,2342.039120282938,3,1,16094,443,tcp,ssh,S0,Malicious,C&C
0.01760988926820258,1141.8690972882653,57.79772810403127,74,0,11023,2323,tcp,ssl,SF,Malicious,DDoS
0.10576338123121146,155.42451228398312,0.0,2,0,11701,80,udp,dns,S0,Malicious,Mirai
6.139771335854458,1640.7961698232707,489.7171113711103,13,4,38456,8080,udp,ssl,RSTO,Benign,None
0.40210241238780703,543.6656749230775,50.024947544704695,2,2,25560,23,icmp,http,RSTO,Malicious,PartOfAHorizontalPortScan
0.2990862270214405,53.330916698250924,615.0763980700825,3,3,16988,443,tcp,-,RSTR,Malicious,C&C
0.4119145559272789,2883.9535756757455,1007.6642850699056,11,21,41866,80,icmp,dhcp,REJ,Benign,None
0.6851234745328301,803.9652279749528,3717.432654764656,9,14,26420,23,udp,http,RSTO,Benign,None
9.627475378276023,35.7220922926002,120.17427306589677,3,2,15748,2323,icmp,ssl,SH,Malicious,C&C
4.545309807655434,1205.5195618229143,129.04947815366967,4,2,20501,2323,udp,dhcp,RSTR,Malicious,PartOfAHorizontalPortScan
2.9106243401454472,980.6392495795063,8205.511679958237,7,57,6160,23,udp,dhcp,RSTR,Benign,None
1.2385622922872432,81.06741831547085,278.5390781569309,2,1,59139,53,tcp,-,RSTO,Malicious,C&C
10.353687213876562,405.7994144611096,179.03383193249212,3,2,2496,23,udp,-,SH,Malicious,C&C
0.02906991666232497,146.08990297968714,0.0,2,0,41048,22,udp,ssl,S0,Malicious,Mirai
1.0102296456078712,2420.472041318243,16149.600235409946,37,33,28289,53,tcp,-,S0,Benign,None
2.7479701077449263,3907.016132396034,1235.0317763467647,3,14,35980,443,tcp,http,S0,Benign,None
1.2961478929233243,1693.6181025828644,10549.017817945667,49,2,11718,443,udp,-,SF,Benign,None
0.2614406633612616,187.90842013574394,0.0,3,0,52724,53,udp,ssl,S0,Malicious,Mirai
0.020892760877399805,1080.3484951849066,25.69877624272644,46,2,19236,22,tcp,ssh,S0,Malicious,DDoS
0.00519048790635201,1090.2658576176182,56.06050167265723,72,4,57904,2323,udp,ssh,S0,Malicious,DDoS
0.031713655827315425,140.7962801635085,0.0,1,0,23815,2323,udp,dhcp,S0,Malicious,Mirai
0.0858909996886187,994.1612661350083,1928.7373909590058,1,26,35383,443,udp,dhcp,REJ,Benign,None
0.009736322161583497,1040.1790090776506,57.29316730587195,18,0,38280,80,icmp,dhcp,S0,Malicious,DDoS
12.314658341826274,139.32014145071204,391.85265502365564,3,4,27823,22,icmp,http,SH,Malicious,C&C
0.0019508611557451678,1277.857289727785,53.29028545827467,79,1,3594,53,tcp,ssh,SH,Malicious,DDoS
3.477858099443461,1062.3560987565195,94.94602391097996,4,2,4241,53,icmp,dhcp,SF,Malicious,PartOfAHorizontalPortScan
1.7786168682794643,2225.738073971916,895.3812628886365,9,7,51873,53,udp,ssh,SH,Benign,None
3.8580585212573544,539.2507298804039,95.80032413006137,4,3,14637,23,icmp,http,SF,Malicious,PartOfAHorizontalPortScan
3.528647378394771,681.741712400909,39.18898378420137,2,1,14252,2323,udp,ssh,S0,Malicious,PartOfAHorizontalPortScan
4.735161977425825,499.20394520556357,183.2130139137104,3,1,36272,80,udp,ssl,SH,Malicious,PartOfAHorizontalPortScan
12.010762570253013,101.20078899592085,237.83664075709726,5,2,29263,2323,tcp,ssh,REJ,Malicious,C&C
0.13227978183043734,777.9050906432465,2081.444409531929,6,47,65412,23,udp,dns,SF,Benign,None
2.531089428225352,5105.207018394339,2039.5598378584787,15,10,45894,8080,udp,dns,SF,Benign,None
0.1319926028064494,143.16893335967407,0.0,3,0,62798,23,udp,dns,S0,Malicious,Mirai
10.56732540294001,25.36752380707239,221.08952301048268,3,3,54876,53,udp,ssh,SF,Malicious,C&C
1.4035928749443196,506.3584119694873,687.4690923702593,3,3,17898,443,icmp,dhcp,REJ,Malicious,PartOfAHorizontalPortScan
3.4416170993427513,820.5456932792765,5612.440492048871,34,27,32176,80,icmp,ssl,RSTO,Benign,None
1.623964129944695,85.60482234340463,44.95187540820047,5,3,61014,22,udp,http,REJ,Malicious,PartOfAHorizontalPortScan
0.0029846519394827803,1216.367176222972,46.97115122119819,83,3,53056,22,udp,ssl,RSTR,Malicious,DDoS
0.8534133717908605,5698.28291407313,2529.442120126418,75,6,37500,2323,tcp,ssh,REJ,Benign,None
2.970190125558246,911.7711308481275,525.0169848103882,13,5,12390,80,icmp,dhcp,REJ,Benign,None
0.019031804601962847,1157.5515683465837,49.62962819400866,92,0,42441,53,udp,ssh,S0,Malicious,DDoS
0.3999103575442345,104.14471101989773,343.15327718214985,3,2,12427,8080,tcp,ssl,RSTO,Malicious,PartOfAHorizontalPortScan
2.1801243357734696,352.3669030408113,198.0992630773514,3,5,14784,53,udp,ssl,S0,Malicious,PartOfAHorizontalPortScan
2.326974379110288,1301.2770428630545,113.20267160741001,24,13,32484,22,udp,http,RSTR,Benign,None
1.5107890079998927,407.0634808454167,1832.3570768224995,8,14,19847,443,udp,dns,SH,Benign,None
0.02837190958907376,140.45094545541167,0.0,4,0,29688,2323,tcp,http,S0,Malicious,Mirai
4.8268800216167564,142.76708284239052,97.91901132244632,3,1,8108,2323,udp,-,RSTR,Malicious,C&C
0.08552858353638577,211.52107096293705,2743.9317941224613,2,37,29921,53,tcp,http,S0,Benign,None
0.7663792453732027,20.198582426906423,204.14640405493998,2,3,25531,22,tcp,-,REJ,Malicious,C&C
1.6510201556127204,48.80406939974504,185.694427047796,4,1,37116,22,tcp,ssl,RSTR,Malicious,C&C
0.0037221203982763375,1168.7918148815752,35.79839564819224,25,3,1689,8080,icmp,http,RSTO,Malicious,DDoS
1.949182291659657,254.9799652568019,175.56136983622957,2,2,49046,80,udp,-,SH,Malicious,C&C
0.125788017559677,169.40929186951936,0.0,1,0,63885,53,tcp,dhcp,S0,Malicious,Mirai
1.6957802599516953,5860.081484091062,6912.881968881806,12,16,31408,53,tcp,dns,SH,Benign,None
1.5122723288583226,590.5041560351171,1250.7687762100854,18,8,37458,8080,icmp,dns,SH,Benign,None
2.6578428788510964,279.286584535098,89.78685492317864,3,2,6373,2323,tcp,dhcp,SH,Malicious,C&C
2.116331416565159,3822.677463279102,21187.998221217502,5,7,2455,8080,udp,dhcp,SF,Benign,None
0.014673568979158485,1044.6090475422634,40.79643824528962,43,2,60264,22,icmp,ssl,RSTO,Malicious,DDoS
0.07588687665750704,2623.677161168112,595.765277175202,18,5,62289,8080,udp,-,SF,Benign,None
0.1291008997795536,141.1659858853811,0.0,4,0,57577,443,udp,http,S0,Malicious,Mirai
1.9811639260567748,3437.330863698911,2733.4386388380244,9,3,62158,53,tcp,http,SF,Benign,None
0.8658562426307133,2995.305476680579,64422.64164536903,16,29,35235,80,udp,ssh,RSTO,Benign,None
9.360877254242974,914.2910493298668,7874.689023624824,13,35,57908,443,icmp,dhcp,RSTR,Benign,None
2.4956160332322987,181.54972911346977,12.674146094071311,3,4,28459,22,icmp,dhcp,SH,Malicious,PartOfAHorizontalPortScan
3.0149847815029447,998.9845713730138,1815.2088007829348,1,9,25654,53,icmp,http,SF,Benign,None
0.0047645993917897825,1088.49151929247,49.20038584892551,34,3,16440,80,tcp,ssl,RSTR,Malicious,DDoS
1.6107204978031975,1257.5691683366315,43165.22422794499,10,8,49814,53,icmp,ssl,RSTO,Benign,None
0.4605989252100391,716.66803310882,57.18213621814699,4,21,37389,53,tcp,-,S0,Benign,None
0.0012189699023107915,153.18173051687734,0.0,4,0,28453,443,tcp,ssh,S0,Malicious,Mirai
0.33912500351394886,142.74575383225,0.0,1,0,56401,23,tcp,ssh,S0,Malicious,Mirai
0.3477429678802595,99.77460310609517,68.73736245146554,2,8,24415,23,icmp,ssh,RSTR,Malicious,C&C
3.2335399699856286,380.0754131251774,143.71316952807933,4,2,19732,80,icmp,http,REJ,Malicious,PartOfAHorizontalPortScan
0.6630691019774103,1269.3738721312427,347.3869863848342,67,4,41557,53,tcp,http,RSTO,Benign,None
0.001517924615395595,1222.0129187487776,38.53394803654477,17,1,32046,80,udp,dhcp,RSTO,Malicious,DDoS
13.43553786086172,455.84774007643693,913.1916995521908,4,2,6074,53,tcp,http,SH,Malicious,C&C
26.677107057061384,87.16981650862411,406.81335526779907,2,2,11320,8080,udp,dhcp,RSTO,Malicious,C&C
0.007029769635228037,1193.4271055647566,50.92126612335903,79,0,51408,80,udp,ssl,RSTO,Malicious,DDoS
0.7761698411227005,183.0189157495542,106.15416822322062,4,4,5427,23,tcp,http,SH,Malicious,PartOfAHorizontalPortScan
4.223085059851567,403.7137924502187,3876.0486514411314,5,5,54834,22,udp,ssl,S0,Benign,None
0.5095665492148289,97.64319196921282,92.37333128224978,7,1,57941,53,icmp,dhcp,RSTR,Malicious,PartOfAHorizontalPortScan
0.17447717457956552,157.84875408152456,0.0,2,0,21815,80,icmp,-,S0,Malicious,Mirai
0.43177691003064284,412.4896616067604,157.94104808082938,8,4,4206,23,udp,dhcp,S0,Malicious,C&C
5.0118120370497055,286.1233518689658,377.69664789919415,4,2,9326,22,tcp,dhcp,S0,Malicious,C&C
0.0026951079824577106,1200.583683203404,58.99720373029534,60,1,28284,23,tcp,http,RSTO,Malicious,DDoS
1.7883838290599485,501.60880653240014,1493.9082557808938,3,2,30934,2323,tcp,ssl,RSTR,Benign,None
5.251135813248695,117.50550675136877,135.5600691996929,3,2,34555,23,icmp,http,SH,Malicious,PartOfAHorizontalPortScan
1.3363319693750422,205.83507020746424,173.2349114771914,4,1,49635,23,tcp,dns,RSTR,Malicious,C&C
0.8452422929234911,1987.269591831701,132.76475059011787,19,29,48707,2323,icmp,dhcp,RSTO,Benign,None
0.0016166374515163649,129.46579016429467,0.0,2,0,1712,8080,icmp,dns,S0,Malicious,Mirai
20.37754457213158,175.9879307835158,167.4643454382533,2,4,7110,23,tcp,ssl,SH,Malicious,C&C
5.85173520394441,712.8196130780252,12197.175596579462,6,4,56480,22,tcp,dns,SH,Benign,None
1.153801503843409,100.04294568034142,111.4503728215547,3,3,54337,22,udp,http,SH,Malicious,C&C
0.715556893350614,170.4521620683425,833.384701574423,3,1,25514,80,tcp,ssl,SH,Malicious,PartOfAHorizontalPortScan
4.796491930424717,206.6714384016404,107.73976865947559,2,0,12948,23,icmp,dns,SH,Malicious,PartOfAHorizontalPortScan
9.932451666217748e-05,1077.0642519381674,37.32206794721247,56,2,47847,22,udp,dhcp,RSTO,Malicious,DDoS
0.7782637296538688,387.5697752627815,21420.64374986484,20,18,20836,8080,tcp,dhcp,SF,Benign,None
1.4058295278026691,637.3835810942728,177.99876726574416,7,1,62170,22,tcp,dhcp,SF,Malicious,C&C
0.01256849680510954,1290.5365005803053,43.81011197152317,33,4,27642,443,tcp,http,RSTR,Malicious,DDoS
0.36776702381975057,326.60583422191957,436.1846066100795,3,1,46478,23,udp,-,RSTO,Malicious,C&C
0.0048458523846803304,1162.3948184602225,50.48389395232291,78,2,63433,80,icmp,ssh,SH,Malicious,DDoS
0.011204450807491922,1446.1319393641058,55.24792575501322,87,2,29639,22,udp,ssl,SH,Malicious,DDoS
2.5568387144949902,61.65172495538327,163.15803224748976,3,3,15794,53,icmp,dhcp,RSTO,Malicious,C&C
6.446237584303897,470.9381267779119,611.513061780549,2,2,46963,53,udp,ssl,REJ,Malicious,PartOfAHorizontalPortScan
0.7441696188043813,332.19061919627023,6938.93080406692,9,47,17991,8080,icmp,dns,SF,Benign,None
0.009468712860451874,1315.8262295580034,34.9209763663898,93,3,44426,443,udp,ssh,SH,Malicious,DDoS
4.2870314398904315,97.44175852922345,127.70267870931431,2,8,5582,2323,icmp,ssl,SF,Malicious,PartOfAHorizontalPortScan
0.0013091276632086377,1127.1160041245892,49.37396475958621,13,3,51979,53,udp,http,S0,Malicious,DDoS
0.025401716642894794,1183.8547565232188,61.554910448774365,19,0,48370,443,udp,dhcp,REJ,Malicious,DDoS
1.0004173513379324,1814.6856548554072,387.3228358643495,2,6,27003,8080,icmp,dns,REJ,Benign,None
0.007495647629961435,1085.2212392230563,52.73150587498201,48,0,9946,80,tcp,dns,SF,Malicious,DDoS
5.10475346541114,19.709648042120996,567.1740542480843,3,4,13306,2323,tcp,ssh,S0,Malicious,C&C
28.30659271579085,341.4360823100126,52.3894501776293,2,2,7905,53,udp,ssh,SH,Malicious,PartOfAHorizontalPortScan
0.07031185678979783,155.7618104397465,0.0,2,0,12463,2323,icmp,http,S0,Malicious,Mirai
0.9378869842520762,860.1761341494436,4345.143973801016,2,3,15036,23,tcp,dhcp,SF,Benign,None
0.4378562000263278,129.10974167204253,0.0,1,0,59766,2323,icmp,ssl,S0,Malicious,Mirai
0.4844749369924124,3055.3877823962425,76959.96019439056,23,2,61408,80,udp,ssh,REJ,Benign,None
0.8185074994943085,1514.0757957654678,1312.5699879648957,3,44,32114,53,icmp,dhcp,S0,Benign,None
0.006768683625594961,1232.7626217328416,54.672641750338634,92,3,6200,443,udp,dhcp,SF,Malicious,DDoS
2.5177397336989853,761.5064186963782,545.0657630591177,3,2,39790,53,udp,ssh,RSTR,Malicious,C&C
4.839361549796201,80.61765647782858,421.1990962950487,4,2,28540,80,tcp,dhcp,S0,Malicious,C&C
1.8596924274274103,660.6709973813513,548.8031695820453,12,8,10467,53,icmp,-,REJ,Benign,None
4.065835162660469,7285.257280141515,465.69732727136926,15,19,17537,443,icmp,dns,S0,Benign,None
35.348823330762976,51.940009439918825,283.74558557041644,6,6,10849,443,icmp,http,S0,Malicious,PartOfAHorizontalPortScan
1.968609744095497,321.8007205094886,767.7001648020564,4,24,45518,8080,icmp,http,RSTO,Benign,None
1.338473735894068,26.914281226690964,50.07031862684831,3,2,30588,8080,udp,ssl,S0,Malicious,PartOfAHorizontalPortScan
0.46709840214692766,2171.126561387618,28522.96297845163,16,42,57231,8080,tcp,ssh,RSTR,Benign,None
0.024787380366364548,1019.4939734864919,41.347909461477535,42,2,19093,23,icmp,ssl,S0,Malicious,DDoS
6.650670415764386,68.83722637283263,1724.7917907092747,5,4,28804,23,udp,-,RSTO,Malicious,C&C
0.07274457604284432,157.35394506449757,0.0,3,0,64396,53,udp,dns,S0,Malicious,Mirai
1.1517109705014805,1358.9464364546473,4428.064424177151,4,4,32810,443,udp,http,REJ,Benign,None
0.22962703621499864,170.88772103753158,0.0,4,0,24485,8080,icmp,-,S0,Malicious,Mirai
3.7472469931271886,4577.510077192168,326.0443685491059,2,4,50371,53,icmp,http,S0,Malicious,PartOfAHorizontalPortScan
0.5487134221483047,181.7044065849946,238.25332522283261,3,1,10896,2323,udp,ssh,SH,Malicious,PartOfAHorizontalPortScan
1.7756195236795558,320.21393086340663,20756.811436630338,2,8,56764,443,udp,ssl,SH,Benign,None
0.6772935251568601,1208.2132278443232,2129.53474828148,5,174,61264,23,udp,-,S0,Benign,None
0.005781602543623935,1220.9379952789643,52.06209208307838,70,1,32325,22,tcp,-,RSTO,Malicious,DDoS
0.04035797497856388,140.25958273930988,0.0,4,0,32427,53,tcp,http,S0,Malicious,Mirai
5.773580464528357,134.92952582575685,270.8166359947298,3,3,62431,8080,tcp,ssl,RSTO,Malicious,PartOfAHorizontalPortScan
4.488260668343247,120.35097117642762,160.4549269977067,4,3,3611,2323,tcp,http,REJ,Malicious,PartOfAHorizontalPortScan
3.777475038746471,136.39262104567422,177.80493143185504,7,2,18776,443,tcp,dhcp,SH,Malicious,C&C
6.166745788967988,70.47067751422607,111.76499293616,5,2,18589,443,tcp,ssh,SF,Malicious,C&C
1.7626225103780035,283.16941084384155,49.000245265440554,4,3,2094,2323,tcp,ssh,S0,Malicious,C&C
0.4790944689745216,33.97582165923234,103.09798401551977,3,1,8422,53,icmp,ssl,RSTO,Malicious,C&C
1.667604172300269,350.660700132844,212.06902798094134,3,2,62510,23,tcp,ssh,RSTR,Malicious,C&C
4.825941928320586,887.6721755242071,612.7323562898458,5,3,31308,22,udp,http,RSTO,Malicious,C&C
19.118486273956314,119.26181089722516,26.967408732420964,4,5,12707,53,icmp,-,S0,Malicious,C&C
1.1979422493353586,1474.8187037142586,2530.9757709554647,13,34,6313,2323,udp,ssh,SH,Benign,None
0.02587416694753777,1147.8044434524104,42.52897246332934,97,2,36773,443,tcp,dns,S0,Malicious,DDoS
0.08195186696304056,920.8424541517543,459.6611371137865,4,6,51668,443,tcp,ssl,SH,Benign,None
